YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2019-07-15,11583.95,11599.9,11515.0,11585.0
2019-07-16,11585.25,11672.15,11570.1,11659.8
2019-07-17,11648.3,11693.55,11643.2,11678.35
2019-07-18,11642.1,11665.3,11590.1,11604.6
2019-07-19,11635.05,11643.45,11402.0,11433.95
2019-07-22,11407.75,11407.75,11311.55,11352.0
2019-07-23,11368.95,11406.4,11305.65,11337.75
2019-07-24,11319.95,11355.9,11226.9,11279.0
2019-07-25,11290.05,11354.85,11230.05,11252.0
2019-07-26,11300.15,11345.0,11247.15,11335.65
2019-07-29,11310.0,11325.0,11175.25,11224.95
2019-07-30,11250.0,11289.95,11080.0,11101.7
2019-07-31,11058.55,11165.0,11031.5,11128.0
2019-08-26,10948.4,11072.35,10745.0,11045.0
2019-08-27,11090.0,11132.95,11034.0,11117.7
2019-08-28,11102.7,11132.0,10983.25,11052.65
2019-08-29,10805.55,11019.0,10805.55,10947.3
2019-08-30,11006.9,11077.0,10890.0,11068.0
2019-09-03,10936.9,10970.0,10813.45,10814.95
2019-09-04,10829.0,10904.75,10785.15,10879.6
2019-09-05,10881.4,10960.1,10843.3,10873.65
2019-09-06,10900.0,10984.0,10900.0,10968.0
2019-09-09,10949.4,11058.0,10915.95,11025.75
2019-09-11,11026.9,11088.45,11026.85,11046.7
2019-09-12,11077.15,11098.85,10982.0,10990.7
2019-09-13,10990.0,11118.0,10962.15,11111.5
2019-09-16,11006.4,11078.9,10982.4,11011.35
2019-09-17,10991.95,11005.85,10807.85,10838.1
2019-09-18,10889.85,10899.95,10826.1,10865.0
2019-09-19,10831.9,10841.9,10678.6,10708.5
2019-09-20,10737.7,11405.9,10705.0,11305.15
2019-09-23,11499.9,11682.4,11441.0,11601.6
2019-09-24,11632.65,11660.0,11557.6,11616.8
2019-09-25,11596.45,11596.45,11442.4,11461.9
2019-09-26,11504.65,11631.55,11487.35,11572.9
2019-09-27,11599.0,11646.4,11565.75,11580.1
2019-09-30,11549.0,11579.5,11445.0,11543.25
2019-10-01,11564.0,11607.5,11310.2,11436.5
2019-10-03,11353.4,11418.0,11312.3,11361.9
2019-10-04,11419.8,11430.0,11201.05,11201.2
2019-10-07,11224.85,11262.0,11148.0,11151.0
2019-10-09,11137.4,11363.0,11113.75,11363.0
2019-10-10,11276.9,11313.95,11215.0,11258.75
2019-10-11,11289.65,11385.0,11185.85,11318.0
2019-10-14,11331.0,11433.95,11293.15,11331.0
2019-10-15,11365.2,11473.45,11350.0,11440.15
2019-10-16,11458.4,11484.9,11420.1,11483.15
2019-10-17,11480.45,11619.0,11458.0,11594.9
2019-10-18,11569.2,11695.65,11551.05,11670.35
2019-10-22,11647.55,11715.0,11604.25,11623.35
2019-10-23,11610.25,11684.4,11575.0,11630.2
2019-10-24,11669.65,11689.0,11557.25,11614.95
2019-10-25,11616.4,11640.0,11502.6,11604.5
2019-10-29,11670.65,11823.9,11637.05,11798.0
2019-10-30,11852.3,11877.6,11785.25,11853.9
2019-10-31,11880.05,11947.4,11858.25,11879.05
2019-11-01,11925.0,11944.9,11878.0,11935.0
2019-11-04,11959.95,12012.8,11936.15,11987.35
2019-11-05,11980.2,11996.75,11901.0,11958.05
2019-11-06,11941.0,12049.9,11885.1,12004.05
2019-11-07,12029.05,12058.0,11972.3,12055.0
2019-11-08,12002.9,12069.0,11933.35,11937.55
2019-11-11,11908.4,11968.35,11866.0,11946.0
2019-11-13,11919.95,11956.75,11846.65,11862.0
2019-11-14,11875.2,11924.4,11825.45,11900.5
2019-11-15,11913.0,12008.65,11913.0,11939.9
2019-11-18,11935.45,11958.0,11890.15,11927.0
2019-11-19,11918.0,11988.35,11901.5,11985.0
2019-11-20,11979.4,12066.0,11972.65,12012.0
2019-11-21,12007.35,12030.05,11962.2,11971.65
2019-11-22,11973.6,11977.4,11884.1,11916.1
2019-11-25,11928.2,12107.0,11917.6,12101.05
2019-11-26,12121.05,12137.6,12017.65,12098.6
2019-11-27,12098.55,12124.95,12072.9,12121.1
2019-11-28,12119.85,12157.9,12096.25,12151.2
2019-11-29,12174.85,12174.9,12051.0,12092.9
2019-12-02,12133.85,12137.95,12052.15,12091.0
2019-12-03,12097.0,12097.0,11991.15,12050.6
2019-12-04,12009.9,12098.0,11977.2,12092.5
2019-12-05,12082.4,12116.0,12026.85,12045.0
2019-12-06,12065.2,12082.0,11931.0,11949.5
2019-12-09,11855.3,12011.8,11855.3,11964.0
2019-12-10,11972.2,11976.1,11884.35,11903.5
2019-12-11,11907.95,11953.9,11872.3,11942.0
2019-12-12,11998.95,12054.95,11966.3,12022.25
2019-12-13,12060.35,12152.0,12054.95,12151.3
2019-12-16,12152.15,12152.15,12073.9,12084.9
2019-12-17,12099.7,12200.0,12094.0,12197.65
2019-12-18,12208.0,12253.1,12171.65,12245.05
2019-12-19,12228.4,12276.95,12207.6,12272.2
2019-12-20,12270.2,12298.95,12255.5,12288.6
2019-12-23,12265.35,12291.65,12226.1,12276.85
2019-12-24,12259.95,12314.9,12228.0,12237.95
2019-12-26,12120.0,12229.9,12120.0,12127.7
2019-12-27,12228.7,12330.0,12209.0,12327.0
2019-12-30,12326.75,12348.0,12276.0,12332.35
2019-12-31,12296.4,12312.6,12230.15,12248.1
2020-01-01,12253.95,12269.6,12226.05,12251.0
2020-01-02,12252.1,12344.5,12245.5,12338.0
2020-01-03,12294.4,12304.4,12222.95,12259.9
2020-01-06,12201.9,12217.85,12025.0,12038.5
2020-01-07,12128.65,12181.85,12049.1,12115.0
2020-01-08,11996.9,12090.5,11976.6,12064.25
2020-01-09,12181.15,12279.3,12168.25,12270.25
2020-01-10,12294.65,12357.0,12255.2,12293.5
2020-01-13,12330.7,12369.6,12323.0,12363.0
2020-01-14,12359.9,12412.5,12331.2,12394.0
2020-01-15,12363.4,12391.95,12319.05,12374.2
2020-01-16,12359.4,12409.4,12339.2,12371.0
2020-01-17,12345.0,12407.5,12335.0,12377.55
2020-01-20,12413.4,12419.2,12252.0,12266.0
2020-01-21,12212.9,12244.0,12181.25,12200.1
2020-01-22,12245.65,12249.75,12110.0,12147.1
2020-01-23,12138.85,12220.0,12110.15,12199.6
2020-01-24,12204.75,12292.7,12157.0,12271.15
2020-01-27,12168.85,12209.6,12117.5,12118.3
2020-01-28,12124.9,12162.45,12038.0,12074.95
2020-01-29,12114.4,12182.45,12095.6,12119.7
2020-01-30,12115.6,12117.9,12006.3,12036.8
2020-01-31,12103.4,12124.0,11973.0,12001.45
2020-02-01,11948.9,12020.2,11625.05,11632.0
2020-02-03,11598.0,11747.0,11598.0,11714.0
2020-02-04,11761.0,11975.0,11750.25,11966.0
2020-02-05,11963.35,12104.0,11942.0,12091.0
2020-02-06,12096.9,12167.0,12087.2,12131.2
2020-02-07,12132.35,12132.4,12068.0,12082.8
2020-02-10,12081.65,12088.9,11985.0,12046.0
2020-02-11,12105.65,12185.0,12095.2,12128.0
2020-02-12,12169.75,12247.7,12157.7,12226.85
2020-02-13,12219.9,12219.9,12145.5,12162.35
2020-02-14,12198.9,12260.4,12101.0,12129.1
2020-02-17,12140.65,12158.6,12052.35,12079.3
2020-02-18,12025.4,12047.0,11923.3,12018.05
2020-02-19,12110.0,12150.55,12047.65,12146.6
2020-02-20,12102.9,12163.0,12065.0,12080.75
2020-02-24,11950.65,11969.75,11814.05,11833.05
2020-02-25,11878.65,11888.7,11791.0,11834.0
2020-02-26,11739.65,11787.7,11635.3,11699.45
2020-02-27,11665.35,11665.6,11540.15,11632.25
2020-02-28,11380.0,11400.05,11116.65,11160.25
2020-03-02,11283.0,11418.0,11023.95,11146.8
2020-03-03,11179.9,11326.75,11120.1,11319.8
2020-03-04,11298.4,11337.9,11061.2,11248.0
2020-03-05,11294.65,11382.0,11230.5,11243.9
2020-03-06,10906.95,10998.9,10830.1,10925.1
2020-03-09,10634.4,10689.95,10266.0,10452.25
2020-03-11,10382.85,10512.95,10335.35,10451.0
2020-03-12,9941.4,10034.9,9412.85,9580.0
2020-03-13,8939.85,10129.75,8299.0,9978.0
2020-03-16,9514.4,9570.15,9055.0,9101.85
2020-03-17,9224.95,9357.8,8851.3,8906.85
2020-03-18,9040.7,9070.9,8380.05,8436.0
2020-03-19,8111.05,8531.0,7816.45,8213.95
2020-03-20,8234.9,8854.6,8130.1,8738.95
2020-03-23,7850.8,8189.0,7551.0,7591.75
2020-03-24,7879.15,8008.3,7526.0,7910.25
2020-03-25,7741.9,8423.5,7681.35,8351.4
2020-03-26,8389.75,8750.05,8293.5,8641.5
2020-03-27,8938.65,9044.25,8525.0,8672.0
2020-03-30,8440.0,8640.0,8248.65,8300.0
2020-03-31,8499.5,8715.0,8357.0,8581.0
2020-04-01,8558.0,8569.0,8181.0,8257.1
2020-04-03,8259.7,8330.0,8045.0,8106.15
2020-04-07,8450.85,8892.95,8372.0,8883.0
2020-04-08,8748.0,9144.7,8685.75,8759.65
2020-04-09,8910.0,9111.6,8891.0,9072.0
2020-04-13,9010.0,9106.6,8903.0,9028.2
2020-04-15,9189.95,9282.35,8846.7,8946.0
2020-04-16,8947.75,9089.0,8835.15,9060.0
2020-04-17,9345.0,9350.0,9105.0,9333.0
2020-04-20,9332.05,9384.75,9215.0,9265.05
2020-04-21,9031.05,9066.9,8909.4,8961.05
2020-04-22,9001.0,9219.9,8933.25,9200.0
2020-04-23,9200.0,9327.8,9158.45,9287.1
2020-04-24,9165.0,9260.0,9115.0,9151.0
2020-04-27,9230.55,9373.75,9230.55,9305.0
2020-04-28,9379.0,9421.0,9257.15,9420.0
2020-04-29,9425.0,9595.2,9399.5,9527.0
2020-04-30,9705.35,9877.95,9693.65,9860.9
2020-05-04,9418.5,9477.5,9245.3,9294.45
2020-05-05,9411.0,9420.0,9190.05,9224.9
2020-05-06,9214.95,9373.0,9125.0,9301.05
2020-05-07,9157.4,9264.4,9152.85,9216.8
2020-05-08,9348.9,9369.0,9215.0,9234.15
2020-05-11,9335.85,9442.7,9202.1,9229.0
2020-05-12,9138.0,9264.45,9037.35,9225.95
2020-05-13,9530.9,9557.0,9356.6,9390.1
2020-05-14,9242.4,9282.55,9110.0,9152.4
2020-05-15,9163.95,9180.0,9051.0,9120.0
2020-05-18,9108.0,9138.7,8811.05,8829.5
2020-05-19,8971.0,9034.8,8852.6,8891.0
2020-05-20,8903.15,9097.7,8879.0,9086.0
2020-05-21,9068.9,9169.7,9046.15,9066.7
2020-05-22,9001.4,9123.6,8940.0,9043.35
2020-05-26,9122.65,9162.55,8976.3,9048.0
2020-05-27,9078.95,9341.1,8988.0,9311.1
2020-05-28,9328.3,9495.0,9319.5,9490.75
2020-05-29,9398.7,9509.0,9361.05,9482.15
